,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area,Item,hg/ha_yield
443,1994,591.0,30195.0,18.17,Argentina,Maize,42371
444,1994,591.0,30195.0,18.31,Argentina,Maize,42371
445,1994,591.0,30195.0,18.17,Argentina,Potatoes,230166
446,1994,591.0,30195.0,18.31,Argentina,Potatoes,230166
447,1994,591.0,30195.0,18.17,Argentina,"Rice, paddy",42989
448,1994,591.0,30195.0,18.31,Argentina,"Rice, paddy",42989
449,1994,591.0,30195.0,18.17,Argentina,Sorghum,35065
450,1994,591.0,30195.0,18.31,Argentina,Sorghum,35065
451,1994,591.0,30195.0,18.17,Argentina,Soybeans,20386
452,1994,591.0,30195.0,18.31,Argentina,Soybeans,20386
453,1994,591.0,30195.0,18.17,Argentina,Sweet potatoes,176667
454,1994,591.0,30195.0,18.31,Argentina,Sweet potatoes,176667
455,1994,591.0,30195.0,18.17,Argentina,Wheat,20237
456,1994,591.0,30195.0,18.31,Argentina,Wheat,20237
457,1995,591.0,37842.0,17.74,Argentina,Cassava,100000
458,1995,591.0,37842.0,17.62,Argentina,Cassava,100000
459,1995,591.0,37842.0,17.74,Argentina,Maize,45223
460,1995,591.0,37842.0,17.62,Argentina,Maize,45223
461,1995,591.0,37842.0,17.74,Argentina,Potatoes,274272
462,1995,591.0,37842.0,17.62,Argentina,Potatoes,274272
463,1995,591.0,37842.0,17.74,Argentina,"Rice, paddy",50306
464,1995,591.0,37842.0,17.62,Argentina,"Rice, paddy",50306
465,1995,591.0,37842.0,17.74,Argentina,Sorghum,34588
466,1995,591.0,37842.0,17.62,Argentina,Sorghum,34588
467,1995,591.0,37842.0,17.74,Argentina,Soybeans,20446
468,1995,591.0,37842.0,17.62,Argentina,Soybeans,20446
469,1995,591.0,37842.0,17.74,Argentina,Sweet potatoes,168000
470,1995,591.0,37842.0,17.62,Argentina,Sweet potatoes,168000
471,1995,591.0,37842.0,17.74,Argentina,Wheat,21675
472,1995,591.0,37842.0,17.62,Argentina,Wheat,21675
473,1996,591.0,54595.0,17.64,Argentina,Cassava,100000
474,1996,591.0,54595.0,17.97,Argentina,Cassava,100000
475,1996,591.0,54595.0,17.64,Argentina,Maize,40397
476,1996,591.0,54595.0,17.97,Argentina,Maize,40397
477,1996,591.0,54595.0,17.64,Argentina,Potatoes,228877
478,1996,591.0,54595.0,17.97,Argentina,Potatoes,228877
479,1996,591.0,54595.0,17.64,Argentina,"Rice, paddy",51031
480,1996,591.0,54595.0,17.97,Argentina,"Rice, paddy",51031
481,1996,591.0,54595.0,17.64,Argentina,Sorghum,38763
482,1996,591.0,54595.0,17.97,Argentina,Sorghum,38763
483,1996,591.0,54595.0,17.64,Argentina,Soybeans,21051
484,1996,591.0,54595.0,17.97,Argentina,Soybeans,21051
485,1996,591.0,54595.0,17.64,Argentina,Sweet potatoes,170000
486,1996,591.0,54595.0,17.97,Argentina,Sweet potatoes,170000
487,1996,591.0,54595.0,17.64,Argentina,Wheat,19344
488,1996,591.0,54595.0,17.97,Argentina,Wheat,19344
489,1997,591.0,77691.0,18.29,Argentina,Cassava,100000
490,1997,591.0,77691.0,18.54,Argentina,Cassava,100000
491,1997,591.0,77691.0,18.29,Argentina,Maize,45557
492,1997,591.0,77691.0,18.54,Argentina,Maize,45557
493,1997,591.0,77691.0,18.29,Argentina,Potatoes,268502
494,1997,591.0,77691.0,18.54,Argentina,Potatoes,268502
495,1997,591.0,77691.0,18.29,Argentina,"Rice, paddy",53703
496,1997,591.0,77691.0,18.54,Argentina,"Rice, paddy",53703
497,1997,591.0,77691.0,18.29,Argentina,Sorghum,36845
498,1997,591.0,77691.0,18.54,Argentina,Sorghum,36845
499,1997,591.0,77691.0,18.29,Argentina,Soybeans,17212
500,1997,591.0,77691.0,18.54,Argentina,Soybeans,17212
501,1997,591.0,77691.0,18.29,Argentina,Sweet potatoes,145662
502,1997,591.0,77691.0,18.54,Argentina,Sweet potatoes,145662
503,1997,591.0,77691.0,18.29,Argentina,Wheat,22426
504,1997,591.0,77691.0,18.54,Argentina,Wheat,22426
505,1998,591.0,62397.0,17.23,Argentina,Cassava,100000
506,1998,591.0,62397.0,17.52,Argentina,Cassava,100000
507,1998,591.0,62397.0,17.23,Argentina,Maize,60780
508,1998,591.0,62397.0,17.52,Argentina,Maize,60780
509,1998,591.0,62397.0,17.23,Argentina,Potatoes,293744
510,1998,591.0,62397.0,17.52,Argentina,Potatoes,293744
511,1998,591.0,62397.0,17.23,Argentina,"Rice, paddy",47762
512,1998,591.0,62397.0,17.52,Argentina,"Rice, paddy",47762
513,1998,591.0,62397.0,17.23,Argentina,Sorghum,48105
514,1998,591.0,62397.0,17.52,Argentina,Sorghum,48105
515,1998,591.0,62397.0,17.23,Argentina,Soybeans,26937
516,1998,591.0,62397.0,17.52,Argentina,Soybeans,26937
517,1998,591.0,62397.0,17.23,Argentina,Sweet potatoes,175055
518,1998,591.0,62397.0,17.52,Argentina,Sweet potatoes,175055
519,1998,591.0,62397.0,17.23,Argentina,Wheat,26088
520,1998,591.0,62397.0,17.52,Argentina,Wheat,26088
521,1999,591.0,62831.39,17.15,Argentina,Cassava,100000
522,1999,591.0,62831.39,17.71,Argentina,Cassava,100000
523,1999,591.0,62831.39,17.15,Argentina,Maize,53702
524,1999,591.0,62831.39,17.71,Argentina,Maize,53702
525,1999,591.0,62831.39,17.15,Argentina,Potatoes,238938
526,1999,591.0,62831.39,17.71,Argentina,Potatoes,238938
527,1999,591.0,62831.39,17.15,Argentina,"Rice, paddy",57337
528,1999,591.0,62831.39,17.71,Argentina,"Rice, paddy",57337
529,1999,591.0,62831.39,17.15,Argentina,Sorghum,43845
530,1999,591.0,62831.39,17.71,Argentina,Sorghum,43845
531,1999,591.0,62831.39,17.15,Argentina,Soybeans,24450
532,1999,591.0,62831.39,17.71,Argentina,Soybeans,24450
533,1999,591.0,62831.39,17.15,Argentina,Sweet potatoes,143991
534,1999,591.0,62831.39,17.71,Argentina,Sweet potatoes,143991
535,1999,591.0,62831.39,17.15,Argentina,Wheat,23028
536,1999,591.0,62831.39,17.71,Argentina,Wheat,23028
537,2000,591.0,63265.78,16.98,Argentina,Cassava,100000
538,2000,591.0,63265.78,17.66,Argentina,Cassava,100000
539,2000,591.0,63265.78,16.98,Argentina,Maize,54329
540,2000,591.0,63265.78,17.66,Argentina,Maize,54329
541,2000,591.0,63265.78,16.98,Argentina,Potatoes,277566
542,2000,591.0,63265.78,17.66,Argentina,Potatoes,277566
543,2000,591.0,63265.78,16.98,Argentina,"Rice, paddy",47798
544,2000,591.0,63265.78,17.66,Argentina,"Rice, paddy",47798
545,2000,591.0,63265.78,16.98,Argentina,Sorghum,46477
546,2000,591.0,63265.78,17.66,Argentina,Sorghum,46477
547,2000,591.0,63265.78,16.98,Argentina,Soybeans,23312
548,2000,591.0,63265.78,17.66,Argentina,Soybeans,23312
549,2000,591.0,63265.78,16.98,Argentina,Sweet potatoes,151462
550,2000,591.0,63265.78,17.66,Argentina,Sweet potatoes,151462
551,2000,591.0,63265.78,16.98,Argentina,Wheat,24873
552,2000,591.0,63265.78,17.66,Argentina,Wheat,24873
553,2001,591.0,63700.17,17.71,Argentina,Cassava,100000
554,2001,591.0,63700.17,18.42,Argentina,Cassava,100000
555,2001,591.0,63700.17,17.71,Argentina,Maize,54553
556,2001,591.0,63700.17,18.42,Argentina,Maize,54553
557,2001,591.0,63700.17,17.71,Argentina,Potatoes,283768
558,2001,591.0,63700.17,18.42,Argentina,Potatoes,283768
559,2001,591.0,63700.17,17.71,Argentina,"Rice, paddy",57495
560,2001,591.0,63700.17,18.42,Argentina,"Rice, paddy",57495
561,2001,591.0,63700.17,17.71,Argentina,Sorghum,47429
562,2001,591.0,63700.17,18.42,Argentina,Sorghum,47429
563,2001,591.0,63700.17,17.71,Argentina,Soybeans,25846
564,2001,591.0,63700.17,18.42,Argentina,Soybeans,25846
565,2001,591.0,63700.17,17.71,Argentina,Sweet potatoes,155212
566,2001,591.0,63700.17,18.42,Argentina,Sweet potatoes,155212
567,2001,591.0,63700.17,17.71,Argentina,Wheat,24934
568,2001,591.0,63700.17,18.42,Argentina,Wheat,24934
569,2002,591.0,64134.56,17.58,Argentina,Cassava,100000
570,2002,591.0,64134.56,18.07,Argentina,Cassava,100000
571,2002,591.0,64134.56,17.58,Argentina,Maize,60791
572,2002,591.0,64134.56,18.07,Argentina,Maize,60791
573,2002,591.0,64134.56,17.58,Argentina,Potatoes,251347
574,2002,591.0,64134.56,18.07,Argentina,Potatoes,251347
575,2002,591.0,64134.56,17.58,Argentina,"Rice, paddy",57197
576,2002,591.0,64134.56,18.07,Argentina,"Rice, paddy",57197
577,2002,591.0,64134.56,17.58,Argentina,Sorghum,52691
578,2002,591.0,64134.56,18.07,Argentina,Sorghum,52691
579,2002,591.0,64134.56,17.58,Argentina,Soybeans,26304
580,2002,591.0,64134.56,18.07,Argentina,Soybeans,26304
581,2002,591.0,64134.56,17.58,Argentina,Sweet potatoes,155890
582,2002,591.0,64134.56,18.07,Argentina,Sweet potatoes,155890
583,2002,591.0,64134.56,17.58,Argentina,Wheat,22398
584,2002,591.0,64134.56,18.07,Argentina,Wheat,22398
585,2004,591.0,65003.34,17.67,Argentina,Cassava,100000
586,2004,591.0,65003.34,18.11,Argentina,Cassava,100000
587,2004,591.0,65003.34,17.67,Argentina,Maize,63931
588,2004,591.0,65003.34,18.11,Argentina,Maize,63931
589,2004,591.0,65003.34,17.67,Argentina,Potatoes,288717
590,2004,591.0,65003.34,18.11,Argentina,Potatoes,288717
591,2004,591.0,65003.34,17.67,Argentina,"Rice, paddy",62661
592,2004,591.0,65003.34,18.11,Argentina,"Rice, paddy",62661
593,2004,591.0,65003.34,17.67,Argentina,Sorghum,45531
594,2004,591.0,65003.34,18.11,Argentina,Sorghum,45531
595,2004,591.0,65003.34,17.67,Argentina,Soybeans,22075
596,2004,591.0,65003.34,18.11,Argentina,Soybeans,22075
597,2004,591.0,65003.34,17.67,Argentina,Sweet potatoes,154867
598,2004,591.0,65003.34,18.11,Argentina,Sweet potatoes,154867
599,2004,591.0,65003.34,17.67,Argentina,Wheat,25441
600,2004,591.0,65003.34,18.11,Argentina,Wheat,25441
601,2005,591.0,65437.73,17.32,Argentina,Cassava,100000
602,2005,591.0,65437.73,17.83,Argentina,Cassava,100000
603,2005,591.0,65437.73,17.32,Argentina,Maize,73587
604,2005,591.0,65437.73,17.83,Argentina,Maize,73587
605,2005,591.0,65437.73,17.32,Argentina,Potatoes,283917
606,2005,591.0,65437.73,17.83,Argentina,Potatoes,283917
607,2005,591.0,65437.73,17.32,Argentina,"Rice, paddy",60165
608,2005,591.0,65437.73,17.83,Argentina,"Rice, paddy",60165
609,2005,591.0,65437.73,17.32,Argentina,Sorghum,51872
610,2005,591.0,65437.73,17.83,Argentina,Sorghum,51872
611,2005,591.0,65437.73,17.32,Argentina,Soybeans,27287
612,2005,591.0,65437.73,17.83,Argentina,Soybeans,27287
613,2005,591.0,65437.73,17.32,Argentina,Sweet potatoes,154472
614,2005,591.0,65437.73,17.83,Argentina,Sweet potatoes,154472
615,2005,591.0,65437.73,17.32,Argentina,Wheat,26356
616,2005,591.0,65437.73,17.83,Argentina,Wheat,26356
617,2006,591.0,65872.12,18.1,Argentina,Cassava,100000
618,2006,591.0,65872.12,18.35,Argentina,Cassava,100000
619,2006,591.0,65872.12,18.1,Argentina,Maize,59030
620,2006,591.0,65872.12,18.35,Argentina,Maize,59030
621,2006,591.0,65872.12,18.1,Argentina,Potatoes,285828
622,2006,591.0,65872.12,18.35,Argentina,Potatoes,285828
623,2006,591.0,65872.12,18.1,Argentina,"Rice, paddy",70610
624,2006,591.0,65872.12,18.35,Argentina,"Rice, paddy",70610
625,2006,591.0,65872.12,18.1,Argentina,Sorghum,46778
626,2006,591.0,65872.12,18.35,Argentina,Sorghum,46778
627,2006,591.0,65872.12,18.1,Argentina,Soybeans,26793
628,2006,591.0,65872.12,18.35,Argentina,Soybeans,26793
629,2006,591.0,65872.12,18.1,Argentina,Sweet potatoes,143478
630,2006,591.0,65872.12,18.35,Argentina,Sweet potatoes,143478
631,2006,591.0,65872.12,18.1,Argentina,Wheat,25302
632,2006,591.0,65872.12,18.35,Argentina,Wheat,25302
633,2007,591.0,81582.64,16.71,Argentina,Cassava,100000
634,2007,591.0,81582.64,17.14,Argentina,Cassava,100000
635,2007,591.0,81582.64,16.71,Argentina,Maize,76655
636,2007,591.0,81582.64,17.14,Argentina,Maize,76655
637,2007,591.0,81582.64,16.71,Argentina,Potatoes,286765
638,2007,591.0,81582.64,17.14,Argentina,Potatoes,286765
639,2007,591.0,81582.64,16.71,Argentina,"Rice, paddy",65604
640,2007,591.0,81582.64,17.14,Argentina,"Rice, paddy",65604
641,2007,591.0,81582.64,16.71,Argentina,Sorghum,47021
642,2007,591.0,81582.64,17.14,Argentina,Sorghum,47021
643,2007,591.0,81582.64,16.71,Argentina,Soybeans,29712
644,2007,591.0,81582.64,17.14,Argentina,Soybeans,29712
645,2007,591.0,81582.64,16.71,Argentina,Sweet potatoes,141667
646,2007,591.0,81582.64,17.14,Argentina,Sweet potatoes,141667
647,2007,591.0,81582.64,16.71,Argentina,Wheat,26234
648,2007,591.0,81582.64,17.14,Argentina,Wheat,26234
649,2008,591.0,87149.01,17.71,Argentina,Cassava,100000
650,2008,591.0,87149.01,18.39,Argentina,Cassava,100000
651,2008,591.0,87149.01,17.71,Argentina,Maize,64525
652,2008,591.0,87149.01,18.39,Argentina,Maize,64525
653,2008,591.0,87149.01,17.71,Argentina,Potatoes,279412
654,2008,591.0,87149.01,18.39,Argentina,Potatoes,279412
655,2008,591.0,87149.01,17.71,Argentina,"Rice, paddy",68278
656,2008,591.0,87149.01,18.39,Argentina,"Rice, paddy",68278
657,2008,591.0,87149.01,17.71,Argentina,Sorghum,47474
658,2008,591.0,87149.01,18.39,Argentina,Sorghum,47474
659,2008,591.0,87149.01,17.71,Argentina,Soybeans,28216
660,2008,591.0,87149.01,18.39,Argentina,Soybeans,28216
661,2008,591.0,87149.01,17.71,Argentina,Sweet potatoes,145105
662,2008,591.0,87149.01,18.39,Argentina,Sweet potatoes,145105
663,2008,591.0,87149.01,17.71,Argentina,Wheat,28271
664,2008,591.0,87149.01,18.39,Argentina,Wheat,28271
665,2009,591.0,61586.56,18.16,Argentina,Cassava,101695
666,2009,591.0,61586.56,18.09,Argentina,Cassava,101695
667,2009,591.0,61586.56,18.16,Argentina,Maize,55760
668,2009,591.0,61586.56,18.09,Argentina,Maize,55760
669,2009,591.0,61586.56,18.16,Argentina,Potatoes,284439
670,2009,591.0,61586.56,18.09,Argentina,Potatoes,284439
671,2009,591.0,61586.56,18.16,Argentina,"Rice, paddy",68842
672,2009,591.0,61586.56,18.09,Argentina,"Rice, paddy",68842
673,2009,591.0,61586.56,18.16,Argentina,Sorghum,38752
674,2009,591.0,61586.56,18.09,Argentina,Sorghum,38752
675,2009,591.0,61586.56,18.16,Argentina,Soybeans,18480
676,2009,591.0,61586.56,18.09,Argentina,Soybeans,18480
677,2009,591.0,61586.56,18.16,Argentina,Sweet potatoes,151208
678,2009,591.0,61586.56,18.09,Argentina,Sweet potatoes,151208
679,2009,591.0,61586.56,18.16,Argentina,Wheat,19628
680,2009,591.0,61586.56,18.09,Argentina,Wheat,19628
681,2010,591.0,105915.04,17.33,Argentina,Cassava,101000
682,2010,591.0,105915.04,17.84,Argentina,Cassava,101000
683,2010,591.0,105915.04,17.33,Argentina,Maize,78040
684,2010,591.0,105915.04,17.84,Argentina,Maize,78040
685,2010,591.0,105915.04,17.33,Argentina,Potatoes,289849
686,2010,591.0,105915.04,17.84,Argentina,Potatoes,289849
687,2010,591.0,105915.04,17.33,Argentina,"Rice, paddy",57646
688,2010,591.0,105915.04,17.84,Argentina,"Rice, paddy",57646
689,2010,591.0,105915.04,17.33,Argentina,Sorghum,48163
690,2010,591.0,105915.04,17.84,Argentina,Sorghum,48163
691,2010,591.0,105915.04,17.33,Argentina,Soybeans,29053
692,2010,591.0,105915.04,17.84,Argentina,Soybeans,29053
693,2010,591.0,105915.04,17.33,Argentina,Sweet potatoes,149382
694,2010,591.0,105915.04,17.84,Argentina,Sweet potatoes,149382
695,2010,591.0,105915.04,17.33,Argentina,Wheat,27113
696,2010,591.0,105915.04,17.84,Argentina,Wheat,27113
697,2011,591.0,100424.62,17.58,Argentina,Cassava,100000
698,2011,591.0,100424.62,17.93,Argentina,Cassava,100000
699,2011,591.0,100424.62,17.58,Argentina,Maize,63503
700,2011,591.0,100424.62,17.93,Argentina,Maize,63503
701,2011,591.0,100424.62,17.58,Argentina,Potatoes,286657
702,2011,591.0,100424.62,17.93,Argentina,Potatoes,286657
703,2011,591.0,100424.62,17.58,Argentina,"Rice, paddy",67901
704,2011,591.0,100424.62,17.93,Argentina,"Rice, paddy",67901
705,2011,591.0,100424.62,17.58,Argentina,Sorghum,44029
706,2011,591.0,100424.62,17.93,Argentina,Sorghum,44029
707,2011,591.0,100424.62,17.58,Argentina,Soybeans,26053
708,2011,591.0,100424.62,17.93,Argentina,Soybeans,26053
709,2011,591.0,100424.62,17.58,Argentina,Sweet potatoes,148754
710,2011,591.0,100424.62,17.93,Argentina,Sweet potatoes,148754
711,2011,591.0,100424.62,17.58,Argentina,Wheat,35063
712,2011,591.0,100424.62,17.93,Argentina,Wheat,35063
713,2012,591.0,136185.08,18.18,Argentina,Cassava,100000
714,2012,591.0,136185.08,18.43,Argentina,Cassava,100000
715,2012,591.0,136185.08,18.18,Argentina,Maize,57346
716,2012,591.0,136185.08,18.43,Argentina,Maize,57346
717,2012,591.0,136185.08,18.18,Argentina,Potatoes,287821
718,2012,591.0,136185.08,18.43,Argentina,Potatoes,287821
719,2012,591.0,136185.08,18.18,Argentina,"Rice, paddy",66617
720,2012,591.0,136185.08,18.43,Argentina,"Rice, paddy",66617
721,2012,591.0,136185.08,18.18,Argentina,Sorghum,46534
722,2012,591.0,136185.08,18.43,Argentina,Sorghum,46534
723,2012,591.0,136185.08,18.18,Argentina,Soybeans,22814
724,2012,591.0,136185.08,18.43,Argentina,Soybeans,22814
725,2012,591.0,136185.08,18.18,Argentina,Sweet potatoes,148126
726,2012,591.0,136185.08,18.43,Argentina,Sweet potatoes,148126
727,2012,591.0,136185.08,18.18,Argentina,Wheat,32199
728,2012,591.0,136185.08,18.43,Argentina,Wheat,32199
729,2013,591.0,171945.54,16.45,Argentina,Cassava,99459
730,2013,591.0,171945.54,16.88,Argentina,Cassava,99459
731,2013,591.0,171945.54,16.45,Argentina,Maize,66037
732,2013,591.0,171945.54,16.88,Argentina,Maize,66037
733,2013,591.0,171945.54,16.45,Argentina,Potatoes,288984
734,2013,591.0,171945.54,16.88,Argentina,Potatoes,288984
735,2013,591.0,171945.54,16.45,Argentina,"Rice, paddy",67187
736,2013,591.0,171945.54,16.88,Argentina,"Rice, paddy",67187
737,2013,591.0,171945.54,16.45,Argentina,Sorghum,40852
738,2013,591.0,171945.54,16.88,Argentina,Sorghum,40852
739,2013,591.0,171945.54,16.45,Argentina,Soybeans,25391
740,2013,591.0,171945.54,16.88,Argentina,Soybeans,25391
741,2013,591.0,171945.54,16.45,Argentina,Sweet potatoes,147498
742,2013,591.0,171945.54,16.88,Argentina,Sweet potatoes,147498
743,2013,591.0,171945.54,16.45,Argentina,Wheat,26581
744,2013,591.0,171945.54,16.88,Argentina,Wheat,26581
745,1992,562.0,8.0,7.44,Armenia,Maize,32344
746,1992,562.0,8.0,7.44,Armenia,Potatoes,111301
747,1992,562.0,8.0,7.44,Armenia,Wheat,21600
748,1993,562.0,8.0,7.69,Armenia,Maize,32261
749,1993,562.0,8.0,7.69,Armenia,Potatoes,134416
750,1993,562.0,8.0,7.69,Armenia,Wheat,22257
751,1994,562.0,23.0,8.84,Armenia,Maize,32667
752,1994,562.0,23.0,8.84,Armenia,Potatoes,131195
753,1994,562.0,23.0,8.84,Armenia,Wheat,17842
754,1995,562.0,23.9,9.76,Armenia,Maize,18261
755,1995,562.0,23.9,9.76,Armenia,Potatoes,131196
756,1995,562.0,23.9,9.76,Armenia,Wheat,25480
757,1996,562.0,32.0,9.55,Armenia,Maize,22239
758,1996,562.0,32.0,9.55,Armenia,Potatoes,129626
759,1996,562.0,32.0,9.55,Armenia,Wheat,23569
760,1997,562.0,41.46,9.1,Armenia,Maize,45548
761,1997,562.0,41.46,9.1,Armenia,Potatoes,109362
762,1997,562.0,41.46,9.1,Armenia,Wheat,17009
763,1998,562.0,50.92,10.28,Armenia,Maize,26082
764,1998,562.0,50.92,10.28,Armenia,Potatoes,134409
765,1998,562.0,50.92,10.28,Armenia,Wheat,20651
766,1999,562.0,60.38,10.11,Armenia,Maize,40303
767,1999,562.0,60.38,10.11,Armenia,Potatoes,130618
768,1999,562.0,60.38,10.11,Armenia,Wheat,19466
769,2000,562.0,69.85,9.68,Armenia,Maize,23178
770,2000,562.0,69.85,9.68,Armenia,Potatoes,87349
771,2000,562.0,69.85,9.68,Armenia,Wheat,16679
772,2001,562.0,79.31,10.18,Armenia,Maize,37913
773,2001,562.0,79.31,10.18,Armenia,Potatoes,114619
774,2001,562.0,79.31,10.18,Armenia,Wheat,22263
775,2002,562.0,88.77,9.41,Armenia,Maize,37380
776,2002,562.0,88.77,9.41,Armenia,Potatoes,122814
777,2002,562.0,88.77,9.41,Armenia,Wheat,23877
778,2004,562.0,204.77,9.55,Armenia,Maize,61791
779,2004,562.0,204.77,9.55,Armenia,Potatoes,161509
780,2004,562.0,204.77,9.55,Armenia,Wheat,23416
781,2005,562.0,220.51,9.58,Armenia,Maize,44692
782,2005,562.0,220.51,9.58,Armenia,Potatoes,164459
783,2005,562.0,220.51,9.58,Armenia,Wheat,20252
784,2006,562.0,227.55,9.89,Armenia,Maize,33271
785,2006,562.0,227.55,9.89,Armenia,Potatoes,163418
786,2006,562.0,227.55,9.89,Armenia,Wheat,14627
787,2007,562.0,241.71,9.44,Armenia,Maize,53262
788,2007,562.0,241.71,9.44,Armenia,Potatoes,184719
789,2007,562.0,241.71,9.44,Armenia,Wheat,25837
790,2008,562.0,218.2,9.51,Armenia,Maize,53424
791,2008,562.0,218.2,9.51,Armenia,Potatoes,189096
792,2008,562.0,218.2,9.51,Armenia,Wheat,24322
793,2009,562.0,198.36,9.67,Armenia,Maize,57763
794,2009,562.0,198.36,9.67,Armenia,Potatoes,185496
795,2009,562.0,198.36,9.67,Armenia,Wheat,22374
796,2010,562.0,278.72,11.31,Armenia,Maize,46724
797,2010,562.0,278.72,11.31,Armenia,Potatoes,170146
798,2010,562.0,278.72,11.31,Armenia,Wheat,21192
799,2011,562.0,278.72,8.93,Armenia,Maize,54257
800,2011,562.0,278.72,8.93,Armenia,Potatoes,194426
801,2011,562.0,278.72,8.93,Armenia,Wheat,28800
802,2012,562.0,278.72,10.2,Armenia,Maize,62215
803,2012,562.0,278.72,10.2,Armenia,Potatoes,207151
804,2012,562.0,278.72,10.2,Armenia,Wheat,26010
805,2013,562.0,278.72,11.08,Armenia,Maize,67114
806,2013,562.0,278.72,11.08,Armenia,Potatoes,215290
807,2013,562.0,278.72,11.08,Armenia,Wheat,31273
808,1990,534.0,17866.0,16.8,Australia,Maize,41821
809,1990,534.0,17866.0,20.06,Australia,Maize,41821
810,1990,534.0,17866.0,12.11,Australia,Maize,41821
811,1990,534.0,17866.0,14.16,Australia,Maize,41821
812,1990,534.0,17866.0,18.05,Australia,Maize,41821
813,1990,534.0,17866.0,17.47,Australia,Maize,41821
814,1990,534.0,17866.0,16.8,Australia,Potatoes,289832
815,1990,534.0,17866.0,20.06,Australia,Potatoes,289832
816,1990,534.0,17866.0,12.11,Australia,Potatoes,289832
817,1990,534.0,17866.0,14.16,Australia,Potatoes,289832
818,1990,534.0,17866.0,18.05,Australia,Potatoes,289832
819,1990,534.0,17866.0,17.47,Australia,Potatoes,289832
820,1990,534.0,17866.0,16.8,Australia,"Rice, paddy",88000
821,1990,534.0,17866.0,20.06,Australia,"Rice, paddy",88000
822,1990,534.0,17866.0,12.11,Australia,"Rice, paddy",88000
823,1990,534.0,17866.0,14.16,Australia,"Rice, paddy",88000
824,1990,534.0,17866.0,18.05,Australia,"Rice, paddy",88000
825,1990,534.0,17866.0,17.47,Australia,"Rice, paddy",88000
826,1990,534.0,17866.0,16.8,Australia,Sorghum,24883
827,1990,534.0,17866.0,20.06,Australia,Sorghum,24883
828,1990,534.0,17866.0,12.11,Australia,Sorghum,24883
829,1990,534.0,17866.0,14.16,Australia,Sorghum,24883
830,1990,534.0,17866.0,18.05,Australia,Sorghum,24883
831,1990,534.0,17866.0,17.47,Australia,Sorghum,24883
832,1990,534.0,17866.0,16.8,Australia,Soybeans,15718
833,1990,534.0,17866.0,20.06,Australia,Soybeans,15718
834,1990,534.0,17866.0,12.11,Australia,Soybeans,15718
835,1990,534.0,17866.0,14.16,Australia,Soybeans,15718
836,1990,534.0,17866.0,18.05,Australia,Soybeans,15718
837,1990,534.0,17866.0,17.47,Australia,Soybeans,15718
838,1990,534.0,17866.0,16.8,Australia,Sweet potatoes,137140
839,1990,534.0,17866.0,20.06,Australia,Sweet potatoes,137140
840,1990,534.0,17866.0,12.11,Australia,Sweet potatoes,137140
841,1990,534.0,17866.0,14.16,Australia,Sweet potatoes,137140
842,1990,534.0,17866.0,18.05,Australia,Sweet potatoes,137140
843,1990,534.0,17866.0,17.47,Australia,Sweet potatoes,137140
844,1990,534.0,17866.0,16.8,Australia,Wheat,16344
845,1990,534.0,17866.0,20.06,Australia,Wheat,16344
846,1990,534.0,17866.0,12.11,Australia,Wheat,16344
847,1990,534.0,17866.0,14.16,Australia,Wheat,16344
848,1990,534.0,17866.0,18.05,Australia,Wheat,16344
849,1990,534.0,17866.0,17.47,Australia,Wheat,16344
850,1991,534.0,17866.0,16.78,Australia,Maize,39938
851,1991,534.0,17866.0,20.29,Australia,Maize,39938
852,1991,534.0,17866.0,12.22,Australia,Maize,39938
853,1991,534.0,17866.0,13.77,Australia,Maize,39938
854,1991,534.0,17866.0,18.73,Australia,Maize,39938
855,1991,534.0,17866.0,17.85,Australia,Maize,39938
856,1991,534.0,17866.0,16.78,Australia,Potatoes,285359
857,1991,534.0,17866.0,20.29,Australia,Potatoes,285359
858,1991,534.0,17866.0,12.22,Australia,Potatoes,285359
